transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
rent,"Kings Road, London, SW3",2,1,,3683,850,"Located in this period building on the corner of Tryon Street and the Kings Road. This flat offers two bedrooms, large bathroom, well fitted open plan kitchen, reception room and benefits from wood flooring throughout. Well connnected by public transport with Sloane Square ...",Apartment,SW3,"Berkshire Hathaway HomeServices, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/151366898#/?channel=RES_LET,15/08/2024
rent,Muswell Road Muswell Hill N10,2,1,,2000,462,"A modern two bedroom top floor conversion apartment to rent in Muswell Hill, situated close to the Broadway and local transport links.",Flat,N10,"Kinleigh Folkard & Hayward - Lettings, Muswell Hill",rightmove,https://www.rightmove.co.uk/properties/151716743#/?channel=RES_LET,2024-08-24
rent,"Balls Pond Road, London, N1",3,2,,3500,808,"A charming three-bedroom period conversion within a mid-terraced house. This apartment offers a blend of classic appeal and modern convenience, just a short stroll from Dalston Junction. Enjoy easy access to the City, making it an ideal home for those seeking both comfort and connectivity.",Flat,N1,"JBrown, London",rightmove,https://www.rightmove.co.uk/properties/151716521#/?channel=RES_LET,2024-08-24
rent,"Furley Road, Peckham",5,2,,4100,946,Freshly painted throughout / Fully Furnished / Five Double bedrooms / 2 Bathrooms / Private Garden / Kitchen-Dining room / Tenancy Professionally managed by our in-house team / Available NOW / £189 per person per week.,Terraced,Peckham,"Gareth James Property, South East London- Lettings",rightmove,https://www.rightmove.co.uk/properties/149533571#/?channel=RES_LET,2024-08-24
rent,"Stroud Green Road, London, N4",1,,,450,104,"Varosi are delighted to offer this double room within a house share set in a great location on Stroud Green Road next to local shops, bus links and a 5 minute walk to Finsbury Park Underground station",House Share,N4,"Varosi Lettings & Estates, London",rightmove,https://www.rightmove.co.uk/properties/151716512#/?channel=RES_LET,2024-08-24
rent,"Albatross, Canada Water, London, SE16",2,2,,2650,612,"Offers over £2650 A stunning two-bedroom, two-bathroom apartment located in the vibrant community of Maple Quays, Canada Water. This modern and spacious residence offers a comfortable and contemporary living space, designed to cater to your every need.",Apartment,SE16,"Metro Village Ltd, Canada Water",rightmove,https://www.rightmove.co.uk/properties/151716473#/?channel=RES_LET,2024-08-24
rent,"Turner Street, Canary Wharf",2,2,,2396,553,"A modern apartment close to Canning Town and Royal Victoria. The large two bedroom property has two bathrooms, open plan kitchen and living room and parking available.",Flat,Wharf,"Dexters, Canary Wharf",rightmove,https://www.rightmove.co.uk/properties/151716470#/?channel=RES_LET,2024-08-24
rent,"Aylmer Parade, Aylmer Road, London",1,1,,1595,368,"The Property Company is pleased to offer this delightful first-floor flat featuring one bedroom, an open-plan modern kitchen and living room, and a stylish shower room. Located in East Finchley, this property is conveniently close to local shops and amenities. Excellent transport links are just m...",House,London,"The Property Company, Crouch End",rightmove,https://www.rightmove.co.uk/properties/151716419#/?channel=RES_LET,2024-08-24
rent,"Cendal Crescent, Bouchon Point, E1",2,2,,3500,808,Air Conditioner and Underfloor Heating | Available September | The Silk District which is minutes away from Whitechapel | Gym | 24 hours concierge | Cinema,Apartment,E1,"One Move Group, London",rightmove,https://www.rightmove.co.uk/properties/151716377#/?channel=RES_LET,2024-08-24
rent,"Stroud Green Road, London, N4",1,,,750,173,"Varosi are delighted to offer this double room within a house share set in a great location on Stroud Green Road next to local shops, bus links and a 5 minute walk to Finsbury Park Underground station",House Share,N4,"Varosi Lettings & Estates, London",rightmove,https://www.rightmove.co.uk/properties/151716302#/?channel=RES_LET,2024-08-24
rent,"Turner Street, Canary Wharf",2,2,,2396,553,"A modern apartment close to Canning Town and Royal Victoria. The large two bedroom property has two bathrooms, open plan kitchen and living room and parking available.",Flat,Wharf,"Waterview, Waterview Shad Thames",rightmove,https://www.rightmove.co.uk/properties/151716299#/?channel=RES_LET,2024-08-24
rent,"Shooters Hill Road, London, SE3",2,1,,2000,462,"B&C Properties is pleased to offer this newly-furbished beautiful 1st floor flat WITH PARKING, located on the Shooters Hill Road. This 2 bed 1 baths apartment is furnished tastefully with brand new appliances and furniture, with built-in wardobes in both bedrooms. The flat also ben...",Apartment,SE3,"B&C Properties, London",rightmove,https://www.rightmove.co.uk/properties/151716287#/?channel=RES_LET,2024-08-24
rent,"Playfield Crescent, London, SE22",4,2,,4100,946,"4 Bed End Terrace, Playfield Crescent, SE22 We are proud to offer this delightful 4 bedroom, 2 bathroom end terrace in a great location. Available to move in from 24 August 2024, this property b... ** Property Reference: 2201698 **",End of Terrace,SE22,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151716248#/?channel=RES_LET,2024-08-24
rent,"Bream Close, London, N17",1,1,,1600,369,"1 Bed Flat, Bream Close, N17 We are proud to offer this delightful 1 bedroom, 1 bathroom flat in a great location. Available to move in from 24 August 2024, this property benefits from available... ** Property Reference: 2147528 **",Flat,N17,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151716251#/?channel=RES_LET,2024-08-24
rent,"Springer Court, London, E3",2,1,,2000,462,"2 Bed Flat, Springer Court, E3 We are proud to offer this delightful 2 bedroom, 1 bathroom flat in a great location. Available to move in from 14 September 2024, this property benefits from gard... ** Property Reference: 2201719 **",Flat,E3,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151716254#/?channel=RES_LET,2024-08-24
rent,"Oslo Tower, London, SE8",1,2,,1600,369,"Room in a Shared Flat, Oslo Tower, SE8 We are proud to offer this delightful room in a 2 bedroom, 2 bathroom shared flat in a great location. Available to move in from 05 October 2024, this prop... ** Property Reference: 2201721 **",Flat Share,SE8,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151716257#/?channel=RES_LET,2024-08-24
rent,"Finborough Road, London, SW10",1,1,,2500,577,"ALL BILLS INCLUDED!! An Enchanting Escape in Kensington and Chelsea Immerse yourself in the sophistication of London living with this charming, centrally-located Victorian flat. Nestled in... ** Property Reference: 2201583 **",Flat,SW10,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151716233#/?channel=RES_LET,2024-08-24
rent,"Cooks Road, London, SE17",3,1,,2900,669,"3 Bed Flat, Cooks Road, SE17 We are proud to offer this delightful 3 bedroom, 1 bathroom flat in a great location. Available to move in from 27 August 2024. Property is offered furnished. Viewi... ** Property Reference: 2173856 **",Flat,SE17,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151716236#/?channel=RES_LET,2024-08-24
rent,"Elwyn Gardens, London, SE12",2,1,,1750,404,*AVAILABLE MID SEPTEMBER / 1ST FLOOR / MODERN SPEC / UNFURNISHED / PLENTY OF ON ROAD PARKING* This beautiful 2 bedroom flat is PERFECT for a single professional or couple. Local Train Stations: - Lee (5 minute drive or 4 minute bike ride) - Grove Park (9 minute...,Flat,SE12,"Robinson Jackson, Lee",rightmove,https://www.rightmove.co.uk/properties/151716179#/?channel=RES_LET,2024-08-24
rent,"Shooters Hill, London, SE18",1,1,,1800,415,"A newly refurbished, beautiful flat in Shooters Hill. This bright and spacious downstairs flat contains one bedroom, a large reception, kitchen, bathroom, conservatory area and garden access. The... ** Property Reference: 2198213 **",Flat,SE18,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151585229#/?channel=RES_LET,2024-08-24
rent,"Isambard Court, Brentford, TW8",1,1,,2100,485,A rare to market huge 882.6 sqf (82 sqm) one bedroom flat in a beautifully designed less than 5 years old riverside development called Brentford Lock West Phase 2. This exceptional property comp... ** Property Reference: 2194419 **,Flat,TW8,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151463597#/?channel=RES_LET,2024-08-24
rent,"Slades Gardens, ENFIELD",3,2,,3000,692,"Perfect for an intimate function or a dinner party, this 3 Bedroom home has a kitchen to die for!! Situated in Winchmore Hill, a short journey from local rail stations and various local shops. Minimum contract 12 months. Please call for more details. Rent excludes the Tenancy Deposit and any o...",House,ENFIELD,"Barnfields Estate Agents, Enfield",rightmove,https://www.rightmove.co.uk/properties/151716104#/?channel=RES_LET,2024-08-24
rent,"Hurdwick House, Harrington Square, NW1",4,1,,3999,923,"** Available 11th September** ** Ideal for students ** This stunning 4 bedroom top floor, balcony apartment is situated 1 min walk from Mornington Crescent underground station and from all the amenities trendy Camden has to offer.",Flat,NW1,"Uni Living London, London",rightmove,https://www.rightmove.co.uk/properties/151715993#/?channel=RES_LET,2024-08-24
rent,"Cendal Crescent, Bouchon Point, E1",1,,,3400,785,24/7 Concierge/ Gym/ Furnished /Two Bedroom/ Facilities /New Development /Amazing Views /Central Location,Apartment,E1,"One Move Group, London",rightmove,https://www.rightmove.co.uk/properties/151715951#/?channel=RES_LET,2024-08-24
rent,"Stroud Green Road, London, N4 2DQ",4,1,,3950,912,"Simply gorgeous 4 bedroom maisonette to rent set over 3 floors & offering 1260 sq. ft of space, and benefits from recent renovation throughout. We challenge you to find a property closer to the entrance of Finsbury Park Station! Available late Sept 2024, exclusively via Network Agencies.",Maisonette,2DQ,"Network Agencies, Finsbury Park",rightmove,https://www.rightmove.co.uk/properties/150363983#/?channel=RES_LET,2024-08-24
rent,"Flat 10,122-125Chancery Lane, London, WC2A",1,1,,2999,692,"An exclusive development that sits on the world famous Chancery Lane, within a short stroll of iconic Strand, Covent Garden, Lincoln's Inn Fields and The City of London,A 24 hr concierge is ready to provide exclusive service to the residents.",Flat,WC2A,"Reach London Limited, Rickmansworth",rightmove,https://www.rightmove.co.uk/properties/86878635#/?channel=RES_LET,13/08/2024
rent,"Stroud Green Road, London, N4 2DQ",4,1,,3950,912,"Simply gorgeous 4 bedroom maisonette to rent set over 3 floors & offering 1260 sq. ft of space, and benefits from recent renovation throughout. We challenge you to find a property closer to the entrance of Finsbury Park Station! Available late Sept 2024, exclusively via Network Agencies.",Maisonette,2DQ,"Network Agencies, Finsbury Park",rightmove,https://www.rightmove.co.uk/properties/150363983#/?channel=RES_LET,2024-08-24
rent,"Lexham Gardens, London, W8",3,,,8233,1900,"*NO AGENCY FEES* This large, three double duplex bedroom ground and raised ground floor apartment are located perfectly on one of the best roads in Kensington.",Apartment,W8,"Pure Realty, London",rightmove,https://www.rightmove.co.uk/properties/102640373#/?channel=RES_LET,2024-08-24
rent,"Duke Street, London, W1K",2,,,8667,2000,"*NO AGENCY FEES*Located on the first floor of a Grade II listed, Victorian red brick building located in the heart of Mayfair, the apartment benefits from its own discrete private entrance via Binney Street.",Apartment,W1K,"Pure Realty, London",rightmove,https://www.rightmove.co.uk/properties/74483036#/?channel=RES_LET,2024-08-24
rent,"Duke Street, London, W1K",1,,,9533,2200,"*NO AGENCY FEES* This superbly refurbished one-bedroom, north west facing apartment is situated on the third floor within this six-storey Grade II listed, Victorian red brick building located in the heart of Mayfair.",Apartment,W1K,"Pure Realty, London",rightmove,https://www.rightmove.co.uk/properties/117322007#/?channel=RES_LET,2024-08-24
rent,"Lorraine Court, Clarence Way, London NW1",3,1,,2999,692,"**Three double bedroom Plus Lounge** Available 4th September, online viewing available. A large three bedroom apartment plus lounge with a fully fitted kitchen, and bathroom. The flat is located within close proximity to amenities & transport links. ** Ideal for U...",Flat,NW1,"Uni Living London, London",rightmove,https://www.rightmove.co.uk/properties/151715876#/?channel=RES_LET,2024-08-24
rent,"Upper Brook Street, London",2,2,,9100,2100,"Brinkleys Estate Agents are pleased to present this luxury 2 bedroom, 2nd floor apartment on Upper Brook Street in Mayfair. Finished to a high specification throughout the building also has an on-site friendly porter to make sure that all residents are looked after. Comprising briefly a lar (cont.)",Apartment,London,"Brinkley's Estate Agents, Wimbledon Village and Town Centre",rightmove,https://www.rightmove.co.uk/properties/149821616#/?channel=RES_LET,2024-08-24
rent,"Albany Street, Camden, London, NW1",4,1,,3900,900,"LONG LET. This well presented 3 bedroom maisonette offers lovely refurbished interiors with a large reception room, a lovely galley-style kitchen and a fantastic private balcony.",Flat,NW1,"Foxtons, Camden",rightmove,https://www.rightmove.co.uk/properties/151484621#/?channel=RES_LET,2024-08-24
rent,Salford Road Telford Park SW2,2,1,,2150,496,Pay less upfront with a Zero Deposit Guarantee. A spacious two bedroom garden flat to let in the heart of Telford Park close to both Balham and Streatham Hill.,Flat,SW2,"Kinleigh Folkard & Hayward - Lettings, Balham",rightmove,https://www.rightmove.co.uk/properties/151715684#/?channel=RES_LET,2024-08-24
rent,"Northumberland Road, London",1,1,,1300,300,"Positioned in a purpose built development is this bright and airy one bedroom apartment. Boasting good size bedroom, lounge and kitchen. Located well for Beckton DLR and is within close proximity to leafy Beckton Park. There are also a number of retails parks such as Beckton Retail Park and Galli...",Flat,London,"Kings Group, Bethnal Green",rightmove,https://www.rightmove.co.uk/properties/151710368#/?channel=RES_LET,2024-08-24
rent,"Holland Park Road, West Kensington",2,2,,4000,923,"A substantial two double bedroom apartment with a spacious semi-open plan kitchen, two bathrooms and wood flooring throughout, overlooking the beautifully landscaped communal gardens.",Flat,Kensington,"Dexters, Notting Hill",rightmove,https://www.rightmove.co.uk/properties/151715606#/?channel=RES_LET,2024-08-24
rent,"Grove Park, Camberwell, SE5",2,1,,2050,473,"Grove Park - SE5. Next Door Properties are pleased to present this two bedroom apartment to the lettings market. The property consists of two double bedrooms, spacious lounge, spacious kitchen and bathroom. Located within Camberwell Grove conservation area and close to Kings College Hospital.",Apartment,SE5,"Next Door Properties, London",rightmove,https://www.rightmove.co.uk/properties/151538183#/?channel=RES_LET,2024-08-24
rent,"Liverpool Road, Barnsbury, N1",1,1,,2150,496,"Beautiful, one double bedroom garden flat in a period conversion located in Barnsbury, close to Highbury Fields.",Apartment,N1,"PG Estates, Islington",rightmove,https://www.rightmove.co.uk/properties/151237352#/?channel=RES_LET,2024-08-24
rent,"Donegal Street, Islington, N1",,1,,1850,427,"Impressively spacious, well maintained studio apartment within walking distance of Angel & Kings Cross stations",Apartment,N1,"PG Estates, Islington",rightmove,https://www.rightmove.co.uk/properties/151035446#/?channel=RES_LET,2024-08-24
rent,"Stansfield Road, SW9",4,1,,3500,808,S Stone management are proud to present this lovely 4bedroom 1bathroom property located in the prime location of Brixton!,Maisonette,SW9,"S Stone Management, Croydon",rightmove,https://www.rightmove.co.uk/properties/151715480#/?channel=RES_LET,2024-08-24
rent,"Pitfield Street, Hitchcock House, N1",3,1,,3450,796,One Move Group is delighted to bring to the market this beautifully presented 3 bedroom apartment located in London N1/ 3rd floor / Private balcony,Flat,N1,"One Move Group, London",rightmove,https://www.rightmove.co.uk/properties/151715456#/?channel=RES_LET,2024-08-24
rent,"Mortimer Crescent, St. Johns Wood, London, NW6",2,1,,2383,550,"Bright two-bedroom split level apartment, (approx 750 sq ft, 69.7 sq m) situated on the first and second floor of a charming period conversion. Split over two floors, this bright and spacious property provides an abundance of living space and modern amenities comprising of spacious re...",Duplex,NW6,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151715405#/?channel=RES_LET,2024-08-24
rent,"Camberwell Church Street, SE5",2,1,,1800,415,"We are proud to present to the market this top floor two double bedroom flat located within walking distance to Denmark Hill Station, which is just once stop from London Victoria as well as just one stop from Elephant and Castle.",Apartment,SE5,"Such Properties, London",rightmove,https://www.rightmove.co.uk/properties/111455411#/?channel=RES_LET,2024-08-24
rent,"Kenninghall Road, London, E5",1,1,,2000,462,"1 Bed Flat, Kenninghall Road, E5 We are proud to offer this delightful 1 bedroom, 1 bathroom flat in a great location. Available to move in from 01 September 2024, this property benefits from ga... ** Property Reference: 2201683 **",Flat,E5,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151715255#/?channel=RES_LET,2024-08-24
rent,"Little Cottage Place, London, SE10",2,1,,1950,450,"Ideally located in a modern development 2 minutes walk away from Greenwich DLR and train station, this fully furnished 2 double bedrooms apartment offers a stylish living space including a contemp... ** Property Reference: 900264 **",Flat,SE10,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151715267#/?channel=RES_LET,2024-08-24
rent,"Ebenezer Mussel House, London, E2",3,1,,3995,922,"*SHORT-TERM RENTAL - FURNISHED AND ALL BILLS INCLUDED* A modern and light three-bedroom, two-floor flat with two balconies in the heart of Bethnal Green just five minutes walk from Bethnal Green t... ** Property Reference: 1671147 **",Maisonette,E2,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151715273#/?channel=RES_LET,2024-08-24
rent,"St. Margarets Road, London, SE4",4,1,,3200,738,"4 Bed Flat, St. Margarets Road, SE4 We are proud to offer this delightful 4 bedroom, 1 bathroom flat in a great location. Available to move in from 13 September 2024, this property benefits from... ** Property Reference: 2201662 **",Flat,SE4,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151715234#/?channel=RES_LET,2024-08-24
rent,"Nicholas Mews, London, W4",1,1,,1900,438,"A one bedroom, ground floor flat in a private, gated mews development of just five properties in a quiet residential area. Gated off-street parking.Available to rent from 16th Ocotober The Area 1... ** Property Reference: 2201661 **",Flat,W4,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151715237#/?channel=RES_LET,2024-08-24
rent,"Hawksbury Heights, London, SE17",2,2,,3400,785,"2 Bed Flat, Hawksbury Heights, SE17 We are proud to offer this delightful 2 bedroom, 2 bathroom flat in a great location. Available to move in from 24 August 2024. Property is offered furnished.... ** Property Reference: 2192146 **",Flat,SE17,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151715246#/?channel=RES_LET,2024-08-24
rent,"102 Balfron Tower, 7 St Leonards Road Poplar E14",3,2,,3715,857,"2 MONTHS RENT FREE - LIMITED TIME ONLY. T&C's apply. 1, 2, 3, & 4 bedroom luxury apartments – Pet friendly – Co-working spaces - Fitness spaces – Communal lounges – Roof garden – Cinema room – Residents app – Parking facilities",Apartment,E14,"Hamptons, Tower Bridge",rightmove,https://www.rightmove.co.uk/properties/151715102#/?channel=RES_LET,2024-08-24
rent,"Admiralty House, 150 Vaughan Way, London, E1W",1,1,,2847,657,*Offered Furnished* State of the art one bedroom apartment in the acclaimed London Dock Development. This 6th floor apartment (with lift access) is situated in newly developed Admiralty House. Comprises a sizeable and beautifully bright open plan reception room with a fully fitted mar...,Apartment,E1W,"Parkes Estate Agents, Kensington",rightmove,https://www.rightmove.co.uk/properties/150800825#/?channel=RES_LET,19/08/2024
rent,"Prusom Street, Penang House, London, E1W",,1,,1750,404,"Welcome to Prusom Street, Penang House, London, E1W - a charming studio property that has been newly refurbished to offer a delightful living space in the heart of London. This cozy studio boasts one bedroom, one bathroom, and covers 344 sq ft of beautifully designed living area. Situate...",Studio,E1W,"Hunters, Tower Bridge",rightmove,https://www.rightmove.co.uk/properties/151573130#/?channel=RES_LET,2024-08-24
rent,"Boydell Court, St Johns Wood Park, St John's Wood, London, NW8",3,3,,5633,1300,"Recently refurbished three bedroom, three bathroom apartment of approximately 1,085sq ft/ 100.8sq m, set within a secure purpose built portered block. This apartment comprises a separate fully fitted kitchen, a large sized reception, three double bedrooms and three bathrooms. The prope...",Apartment,NW8,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151714241#/?channel=RES_LET,2024-08-24
rent,"Edward Road, Walthamstow E17",1,1,,1500,346,** Zero Deposit Guarantee Available ** *CURRENTLY BEING DECORATED THROUGHOUT* Lovely one bedroom ground floor Warner flat in one of Walthamstow's most popular roads just a short walk from Blackhorse Road station. Available mid-September on a part-furnished or unfurnished basis.,Flat,E17,"Bairstow Eves Lettings, Walthamstow",rightmove,https://www.rightmove.co.uk/properties/151714205#/?channel=RES_LET,2024-08-24
rent,"Thornes House, 4 Charles Clowes Walk, Nine Elms, London, SW11",2,2,,4377,1010,"Stunning, interior designed (Approx. 886 Sq Ft, 82.3 Sq m) two double bedroom, two bathroom 1st floor apartment located in Thornes House forming part of The Residence Collection in Nine Elms on London’s iconic South Bank. This luxury apartment is situated on the 8th floor of this...",Apartment,SW11,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151714184#/?channel=RES_LET,2024-08-24
rent,"New Acres, Wandsworth, SW18",2,2,,2990,690,"*ACCESSIBLE AND ADAPTABLE APARTMENTS AVAILABLE* New Acres is Wandsworth’s newest and most stylish neighbourhood with acres of public spaces, shops, restaurants and cafes. Located next to Wandsworth town station and close to the bank of the River Thames.",Apartment,SW18,"Home Made, London",rightmove,https://www.rightmove.co.uk/properties/151714172#/?channel=RES_LET,2024-08-24
rent,"Harlynwood, Wyndham Road",1,1,,1700,392,"A large one bedroom flat situated in a purpose built development. The property offers bright and spacious living, a separate kitchen to the living room, a spacious bedroom and family sized bathroom. There is an array of shops and cafes on Camberwell New Road plus a Co-op supermarket close by.",Apartment,Road,"Leonard Leese, London",rightmove,https://www.rightmove.co.uk/properties/151714157#/?channel=RES_LET,2024-08-24
rent,"Boydell Court, St John's Wood Park, St John's Wood, London, NW8",3,3,,5200,1200,"Contemporary three bedroom, three bathroom, apartment on the fourth floor of approximately 1,102 sq ft/ 102 sq m, in a popular purpose built portered block in the heart of St John's Wood. This apartment comprises a separate fully fitted kitchen, a large sized reception, three double bedrooms and ...",Apartment,NW8,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/149208503#/?channel=RES_LET,2024-08-24
rent,"Fulham Road, Fulham, London, SW3",2,1,,4117,950,"Bright two double bedroom, one bathroom (Approx. 676 sq ft 62.8 sq m) second floor apartment set in this quiet, modern private portered building with lift, located in the heart of South Kensington. The apartment comprises two bright double bedrooms, large reception room, contemporary ...",Apartment,SW3,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151714028#/?channel=RES_LET,2024-08-24
rent,"Old Street, London, EC1V",2,2,,3000,692,"2 Bed Flat, Old Street, EC1V We are proud to offer this delightful 2 bedroom, 2 bathroom flat in a great location. Available to move in from 01 September 2024, this property benefits from garden... ** Property Reference: 2201485 **",Flat,EC1V,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151713794#/?channel=RES_LET,2024-08-24
rent,"Clarendon Drive, London, SW15",1,1,,1900,438,"Ground floor flat within a detached Victorian house along Putney's Clarendon Drive. Accommodation includes a double bedroom, living room-diner and a kitchen that has direct access onto the commun... ** Property Reference: 1843273 **",Flat,SW15,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151713755#/?channel=RES_LET,2024-08-24
rent,"Cedar Road, London, NW2",5,2,,4000,923,"We are proud to offer this delightful 5 bedroom, 2 bathroom semi-detached house in a great location. Available to move in from 01 November 2024, this property benefits from available parking, and... ** Property Reference: 2201377 **",Semi-Detached,NW2,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151713761#/?channel=RES_LET,2024-08-24
rent,"Dawes House, London, SE17",1,1,,1300,300,"Hello! One double room in this stunning, bright fully furnished 3 bedroom 1st floor flat located on Orb Street, with Elephant & Castle tube station and Borough High Street zone 1 stations with... ** Property Reference: 2155100 **",Flat Share,SE17,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151713776#/?channel=RES_LET,2024-08-24
rent,"Dawes House, London, SE17",1,1,,900,208,"Bright, clean and modern one double room left in this stunning, bright fully furnished 3 bedroom 1st floor flat located on Orb Street, with Elephant & Castle tube station and Borough High Stre... ** Property Reference: 2186196 **",Flat Share,SE17,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151713779#/?channel=RES_LET,2024-08-24
rent,"Wandsworth, London, SW18",1,1,,1800,415,"Ideally located in a popular and private development a stone's throw from Wandsworth Common, this well presented unfurnished, one bedroom, second floor flat offers modern living. Neutrally decorat... ** Property Reference: 2201591 **",Flat,SW18,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151713782#/?channel=RES_LET,2024-08-24
rent,"Grenville Court, London, SE19",2,1,,1950,450,"On the raised ground floor at the back of this iconic building (which was designed by architects Austin Vernon and Partners, and is managed by The Dulwich Estate), sits this lovely flat. Positio... ** Property Reference: 1759521 **",Flat,SE19,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151713788#/?channel=RES_LET,2024-08-24
rent,"LANDOR ROAD, CLAPHAM NORTH",3,2,,3250,750,"Three Double bedroom 2 bathroom Split level period conversion with private garden located on the highly sought after Landor Road, being only minutes walk to Clapham North underground station and within ample walking distance to both Stockwell and Brixton. Furnished, available from 5th October. EP...",Flat,NORTH,"Avrasons, London",rightmove,https://www.rightmove.co.uk/properties/151713740#/?channel=RES_LET,2024-08-24
rent,"Merchant Square East, Paddington, London, W2",2,2,,4203,970,"We are pleased to offer this stunning interior designed two double bedroom, two bathroom 10th floor (with lift access) apartment, (approx. 739 sq ft, 68.7 sqm) set within the heart of the Paddington Basin and close to the popular West End Quay. This stunning apartment comprises bright...",Apartment,W2,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151713704#/?channel=RES_LET,2024-08-24
rent,"Albert Square, London, E15",5,2,,3850,888,"5 double bedroom, 2 bathroom house, 5 min walk from Maryland and Stratford station. wooden floors and carpets and painted. Mostly new furniture provided. Suits 5 sharers. Available straight away.... ** Property Reference: 2184595 **",Terraced,E15,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/151172249#/?channel=RES_LET,2024-08-24
rent,"Stanhope Place, London, W2",2,2,,4500,1038,"Located seconds away from Hyde Park, this superb two bedroom maisonette (82 sq m) with views to Hyde park through a private balcony boasts generously proportioned interiors, a separate eating kitc... ** Property Reference: 1987612 **",Maisonette,W2,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/150005468#/?channel=RES_LET,2024-08-24
rent,"Bywater Place, London, SE16",3,1,,2700,623,"Arranged over two floors, this three bedroom flat is suitable for families or students. It boats two large double bedrooms and one single. Bathrooms and kitchens are modern. It's situated in a qui... ** Property Reference: 1447435 **",Maisonette,SE16,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/149462303#/?channel=RES_LET,2024-08-24
rent,"4B Merchant Square East, Paddington, London, W2",3,2,,6912,1595,"A stunning interior designed three double bedroom, two bathroom, apartment (Approx. 1018 Sqft, 94.6 sqm) set on the 13th floor with water views, within the heart of the Paddington Basin. Comprised of a beautiful reception room with superb views, a modern fully fitted open plan kitchen,...",Apartment,W2,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151713488#/?channel=RES_LET,2024-08-24
rent,"Somerset Court, 79-81 Lexham Gardens, Earls Court, London, W8",2,1,,4117,950,"Recently refurbished, two double bedroom, one bathroom third floor apartment (Approx. 786 sq ft, 73.0 sq m) set within a period building, located on Lexham Gardens. The property offers spacious living accommodation with high ceilings, seperate kitchen and a spacious reception/dining r...",Apartment,W8,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151713419#/?channel=RES_LET,2024-08-24
rent,"Palace Wharf, Rainville Road, Hammersmith, London, W6",3,3,,8428,1945,"A stunning brand-new interior designed, three double bedroom, three bathroom second-floor penthouse apartment (approx. 1214 sq ft, 112.8 sqm) set within this newly converted warehouse, gated development on the River Thames. The apartment boasts a bright open-plan kitchen and reception ...",Penthouse,W6,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151713401#/?channel=RES_LET,2024-08-24
rent,"Palace Wharf, Rainville Road, Hammersmith, London, W6",3,2,,8147,1880,"A stunningly spacious, interior designed three bedroom, two bathroom apartment with a balcony and a terrace with river views is available within this newly converted, warehouse style, gated development on the River Thames. On offer is over 1200 sq/ft of luxury living set over three flo...",Penthouse,W6,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/151713392#/?channel=RES_LET,2024-08-24
rent,"Admiralty Avenue, London, E16",2,2,,2695,622,Available now!!! Not to be missed. Luxurious 2 beds 2 bath apartment in Royal Wharf,Apartment,E16,"Oryx Services UK Limited, London",rightmove,https://www.rightmove.co.uk/properties/144281189#/?channel=RES_LET,01/02/2024
